id_inquilino,horario,bioritmo,nivel_educativo,leer,animacion,cine,mascotas,cocinar,deporte,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
11050,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11051,2,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1
11052,2,0,0,0,1,0,1,1,0,1,1,1,1,3,1,1,1
11053,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
11054,2,1,2,0,1,0,1,0,0,1,1,1,1,3,0,1,1
11055,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0
11056,2,0,2,1,0,0,1,1,1,1,1,1,1,3,1,1,1
11057,2,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1
11058,0,0,1,1,1,1,0,0,0,0,1,0,0,2,0,1,0
11059,0,1,0,1,0,1,1,0,0,1,0,1,0,2,1,1,0
11060,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11061,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
11062,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
11063,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1
11064,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
11065,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11066,2,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1
11067,2,0,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
11068,0,0,1,1,1,0,1,1,0,1,0,1,0,2,0,1,1
11069,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11070,2,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0
11071,2,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1
11072,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11073,0,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1
11074,0,1,2,1,0,1,0,0,1,0,0,1,1,2,1,1,0
11075,2,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
11076,2,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
11077,0,0,2,1,0,1,1,1,1,0,0,0,1,1,0,0,1
11078,0,0,2,1,0,1,1,0,1,0,0,0,0,2,0,0,0
11079,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
11080,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11081,2,0,0,1,0,1,1,0,0,1,0,0,0,2,1,0,0
11082,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0
11083,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
11084,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0
11085,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,0,1
11086,0,0,0,0,1,0,1,1,1,1,1,1,1,3,1,0,1
11087,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0
11088,2,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
11089,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
11090,2,1,2,0,1,0,1,1,1,1,1,1,0,0,0,1,1
11091,2,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0
11092,2,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
11093,0,0,1,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11094,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
11095,2,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
11096,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11097,2,1,2,1,1,0,1,1,1,1,1,1,1,2,0,1,1
11098,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11099,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,0
11100,0,1,2,0,1,1,1,1,0,1,0,1,1,3,1,0,1
11101,2,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
11102,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11103,2,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0
11104,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
11105,2,0,2,1,1,0,1,1,1,1,1,0,1,3,1,1,1
11106,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0
11107,2,0,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
11108,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
11109,2,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
11110,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
11111,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
11112,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0
11113,2,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1
11114,2,1,2,0,1,0,0,1,1,1,1,0,1,3,1,1,1
11115,2,1,2,0,1,1,1,1,1,1,0,1,1,3,1,1,1
11116,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11117,0,1,2,1,0,1,0,0,0,1,0,1,0,2,1,1,0
11118,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
11119,2,1,2,0,1,1,0,1,1,0,1,1,0,3,1,0,1
11120,2,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1
11121,2,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1
11122,2,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0
11123,2,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1
11124,2,1,2,1,1,1,0,1,1,1,1,1,1,2,1,0,1
11125,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0
11126,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1
11127,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
11128,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
11129,0,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,0
11130,2,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
11131,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
11132,2,1,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11133,2,1,2,0,0,0,1,1,1,1,1,1,0,3,1,1,1
11134,0,1,2,0,1,0,1,1,0,1,1,1,0,3,1,1,1
11135,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11136,0,1,0,1,0,1,1,0,0,1,0,0,1,2,0,1,0
11137,2,1,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0
11138,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0
11139,0,0,1,1,0,1,0,0,1,1,1,1,0,2,0,1,1
11140,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11141,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
11142,2,1,2,1,1,0,1,1,1,1,1,1,1,3,1,1,1
11143,2,0,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0
11144,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11145,2,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1
11146,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
11147,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0
11148,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0
11149,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
11150,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0
11151,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0
11152,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
11153,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11154,2,0,0,1,0,1,0,1,0,1,1,0,0,2,0,0,0
11155,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
11156,2,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
11157,2,0,2,0,1,0,1,1,1,1,1,0,0,2,1,1,1
11158,2,0,0,1,1,1,1,1,1,1,1,1,1,3,1,0,0
11159,0,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
11160,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
11161,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0
11162,2,1,2,1,1,1,1,0,1,1,1,1,1,3,1,0,1
11163,2,0,0,1,0,0,1,0,1,0,1,1,0,2,0,0,0
11164,2,1,2,1,0,0,1,1,1,1,1,1,1,3,1,1,1
11165,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11166,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0
11167,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
11168,0,0,2,1,0,0,1,0,0,1,0,0,1,2,1,0,0
11169,0,1,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0
11170,2,1,2,0,1,0,0,0,1,1,1,1,1,3,0,1,1
11171,2,1,2,0,1,0,1,1,1,1,1,0,1,3,1,1,1
11172,0,1,2,1,1,1,0,0,0,0,1,0,0,2,0,1,0
11173,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0
11174,0,1,2,1,0,1,0,0,1,0,1,0,0,2,1,0,1
11175,2,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1
11176,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11177,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
11178,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0
11179,2,1,1,0,0,1,1,1,1,1,1,1,1,3,1,1,0
11180,2,1,2,1,1,0,1,1,1,1,1,1,0,3,1,0,1
11181,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
11182,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
11183,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11184,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11185,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
11186,0,1,2,0,1,0,1,1,1,0,1,1,1,3,1,1,1
11187,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11188,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
11189,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1
11190,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0
11191,2,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
11192,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
11193,2,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1
11194,0,0,1,1,0,1,0,0,1,0,0,0,0,3,1,1,0
11195,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
11196,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11197,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0
11198,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11199,2,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1
11200,2,0,2,0,1,0,0,1,1,0,1,0,0,3,1,1,1
11201,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11202,2,1,0,0,1,0,1,1,1,1,1,1,0,3,0,1,1
11203,2,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
11204,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0
11205,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11206,2,1,2,0,1,0,0,1,1,0,1,0,1,3,0,1,1
11207,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11208,2,1,2,1,1,1,1,1,1,1,0,0,0,2,1,1,1
11209,0,1,2,0,1,0,0,1,1,1,1,1,1,1,0,1,1
11210,2,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
11211,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1
11212,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0
11213,0,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
11214,2,1,1,0,1,1,1,1,1,0,1,1,1,3,1,0,0
11215,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
11216,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1
11217,2,1,2,0,1,0,1,1,1,1,1,1,1,0,1,1,1
11218,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
11219,0,0,2,1,0,1,1,0,0,1,0,0,0,2,0,0,0
11220,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11221,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
11222,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0
11223,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0
11224,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
11225,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
11226,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11227,2,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
11228,2,1,2,0,1,0,1,1,1,1,1,0,1,3,1,1,1
11229,2,1,2,0,1,0,1,1,1,1,1,1,0,0,1,1,1
11230,0,1,2,0,1,1,1,1,1,0,1,1,1,0,1,0,1
11231,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11232,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1
11233,0,0,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
11234,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11235,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11236,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1
11237,2,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1
11238,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11239,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0
11240,2,0,2,0,1,0,1,1,1,1,1,1,1,0,1,1,1
11241,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,0,0
11242,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0
11243,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0
11244,2,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
11245,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
11246,0,0,2,1,0,1,0,1,0,0,1,1,0,3,0,0,0
11247,2,1,1,0,1,0,1,1,1,1,0,1,1,3,1,1,1
11248,0,0,2,1,0,1,1,0,0,0,0,1,0,3,1,0,1
11249,2,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
11250,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0
11251,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11252,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1
11253,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
11254,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,1,0
11255,0,0,2,0,1,0,1,0,0,1,1,1,1,1,1,1,1
11256,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0
11257,0,0,2,0,0,1,0,0,0,0,1,0,1,2,0,0,0
11258,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11259,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11260,2,1,1,0,1,0,0,1,1,1,0,1,1,2,1,1,0
11261,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
11262,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11263,2,0,2,1,0,1,0,0,0,0,1,1,1,2,1,0,0
11264,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1
11265,0,0,2,0,1,1,1,0,1,0,1,0,1,3,0,1,1
11266,2,0,2,0,1,0,1,1,1,1,1,1,1,3,0,1,1
11267,2,1,2,0,0,0,1,1,1,1,0,1,0,3,1,1,1
11268,2,1,1,1,1,0,1,1,1,0,1,1,1,3,1,1,1
11269,0,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1
11270,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
11271,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
11272,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
11273,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1
11274,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
11275,2,1,0,0,0,0,1,1,1,1,1,0,1,3,1,1,1
11276,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0
11277,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
11278,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0
11279,0,1,0,1,0,1,0,0,1,0,0,0,1,2,1,0,0
11280,2,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1
11281,2,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
11282,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,0
11283,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
11284,2,0,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11285,2,1,2,0,0,0,0,0,1,1,1,1,1,2,1,1,1
11286,2,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
11287,0,0,0,0,1,0,1,1,1,0,1,1,1,2,1,1,1
11288,2,1,2,0,1,1,0,1,1,1,1,1,1,3,1,1,1
11289,0,0,2,1,0,1,0,0,0,0,0,0,1,3,0,0,1
11290,0,1,2,1,1,1,0,0,0,0,0,1,0,2,1,0,0
11291,2,1,2,0,1,1,1,1,0,0,1,1,0,3,1,1,1
11292,2,1,2,1,1,0,0,1,1,1,1,1,1,3,1,1,0
11293,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
11294,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11295,2,0,2,0,1,0,1,1,1,1,1,1,0,3,0,1,1
11296,0,0,2,1,0,1,0,0,1,0,0,0,0,2,0,0,0
11297,2,1,2,0,0,0,1,1,1,0,1,1,1,3,0,1,1
11298,2,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1
11299,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0
11300,2,0,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
11301,2,1,2,0,1,0,1,1,1,1,1,0,1,3,1,0,1
11302,2,1,2,0,1,0,1,1,1,0,1,1,1,2,1,1,1
11303,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
11304,2,1,2,0,1,0,0,1,1,1,1,1,1,3,0,1,1
11305,2,1,2,0,1,1,0,1,1,1,1,1,1,3,1,0,0
11306,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11307,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
11308,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
11309,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0
11310,2,0,1,0,1,0,1,1,1,0,1,1,1,3,1,1,0
11311,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11312,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11313,2,0,2,1,1,0,1,1,0,1,1,1,1,3,1,1,1
11314,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0
11315,0,0,2,1,0,1,0,1,0,0,1,0,1,2,0,0,0
11316,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
11317,2,1,2,0,1,0,1,1,1,0,1,1,1,3,1,0,1
11318,2,1,2,0,1,0,0,1,0,1,1,1,0,3,1,1,1
11319,2,1,2,0,1,0,0,1,1,1,0,1,1,0,1,1,1
11320,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11321,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
11322,2,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1
11323,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0
11324,0,1,2,0,1,0,1,1,1,1,1,0,1,2,1,1,1
11325,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11326,2,1,2,1,1,0,0,1,0,1,1,1,1,3,0,1,1
11327,2,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
11328,2,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1
11329,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11330,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1
11331,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0
11332,2,1,2,0,0,0,1,1,1,0,1,1,1,3,1,0,1
11333,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11334,2,1,2,0,1,0,0,1,1,1,1,1,1,0,0,1,0
11335,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11336,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1
11337,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
11338,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
11339,2,0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0
11340,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0
11341,0,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0
11342,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
11343,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
11344,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
11345,2,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0
11346,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11347,2,1,1,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11348,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0
11349,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11350,0,0,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0
11351,2,1,2,0,0,0,1,1,0,1,0,1,0,3,1,1,1
11352,2,1,2,0,1,1,1,1,1,1,0,1,1,3,1,1,1
11353,2,0,2,0,1,1,1,1,1,1,0,1,0,3,0,1,1
11354,2,1,2,0,1,1,0,0,1,1,1,0,1,0,1,1,1
11355,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
11356,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
11357,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11358,2,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
11359,2,1,2,0,1,1,1,1,0,1,1,0,1,1,1,1,1
11360,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0
11361,2,1,1,0,1,1,1,1,1,0,1,1,1,2,1,0,0
11362,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11363,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,0
11364,0,0,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11365,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0
11366,2,1,2,0,1,0,1,1,1,0,0,1,1,1,1,0,1
11367,2,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
11368,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
11369,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
11370,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
11371,2,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
11372,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
11373,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0
11374,2,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0
11375,0,0,2,1,1,1,0,1,1,1,0,0,1,2,1,0,0
11376,2,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
11377,2,1,2,0,1,0,1,1,0,1,1,0,0,3,1,1,1
11378,2,0,2,0,1,0,1,1,1,0,1,1,1,3,0,1,1
11379,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11380,2,1,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11381,2,0,2,0,1,1,1,1,1,1,1,0,0,3,0,1,0
11382,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
11383,2,1,2,0,1,1,1,1,0,1,1,0,1,3,1,1,1
11384,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0
11385,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0
11386,2,0,2,1,0,0,0,1,1,1,1,1,0,0,1,1,1
11387,2,1,2,0,1,0,1,1,1,0,1,1,1,3,1,0,1
11388,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0
11389,2,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0
11390,2,1,2,1,1,0,1,1,1,1,1,1,1,3,1,1,1
11391,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
11392,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,1,0
11393,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0
11394,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1
11395,2,0,2,0,0,0,1,0,1,0,1,1,1,3,1,1,1
11396,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0
11397,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
11398,2,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0
11399,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1
11400,2,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
11401,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0
11402,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11403,0,0,2,0,0,1,0,1,0,0,1,0,1,2,1,0,0
11404,2,1,2,1,0,0,0,1,0,0,0,0,0,3,0,1,0
11405,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11406,2,1,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
11407,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
11408,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
11409,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
11410,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
11411,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
11412,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
11413,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,1
11414,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0
11415,0,1,2,0,1,0,1,0,1,1,1,1,0,1,1,1,1
11416,2,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
11417,2,1,2,1,0,0,0,1,0,1,1,1,0,3,0,1,1
11418,0,0,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
11419,0,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
11420,0,0,2,1,0,1,1,0,0,0,0,1,0,2,0,0,0
11421,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,0,0
11422,2,1,2,0,1,0,1,1,0,0,1,1,1,2,1,1,1
11423,2,1,2,0,1,0,1,1,0,1,1,1,0,3,1,1,1
11424,2,1,2,0,1,1,1,1,0,1,1,1,0,3,1,1,1
